1,1,0.03,5.68,393.30,1.59,23.46,382.38,-2.14,29.09
1,1,0.04,5.72,393.08,1.37,22.87,381.98,-2.14,29.31
1,1,0.03,5.75,392.85,1.15,22.25,381.57,-2.14,29.02
1,1,0.03,5.79,392.62,0.95,21.81,381.17,-2.13,29.24
1,1,0.13,5.82,392.39,0.76,21.49,380.76,-2.13,28.96
1,1,0.03,5.95,392.16,0.58,20.50,380.36,-2.12,29.20
1,1,0.03,5.98,391.94,0.42,19.45,379.96,-2.12,28.94
1,1,0.03,6.01,391.71,0.28,18.74,379.55,-2.11,29.19
1,1,0.03,6.05,391.50,0.15,18.23,379.15,-2.10,28.93
1,1,0.03,6.08,391.28,0.02,18.41,378.75,-2.09,29.19
1,1,0.13,6.12,391.05,-0.10,18.07,378.34,-2.09,28.95
1,1,0.03,6.24,390.82,-0.21,19.05,377.94,-2.08,29.22
1,1,0.03,6.28,390.58,-0.32,18.93,377.53,-2.08,28.98
1,1,0.04,6.31,390.34,-0.43,18.86,377.13,-2.07,29.24
1,1,0.03,6.34,390.10,-0.53,18.93,376.73,-2.07,29.00
1,1,0.03,6.38,389.85,-0.62,19.13,376.32,-2.06,29.26
1,1,0.12,6.41,389.60,-0.72,19.45,375.92,-2.06,29.01
1,1,0.03,6.54,389.34,-0.80,19.68,375.51,-2.05,29.24
1,1,0.03,6.57,389.08,-0.89,19.67,375.11,-2.05,28.92
1,1,0.04,6.60,388.82,-0.97,19.76,374.70,-2.04,29.08
1,1,0.03,6.64,388.53,-1.05,22.46,374.30,-2.04,28.65
1,1,0.03,6.67,388.21,-1.13,24.30,373.91,-2.03,28.75
1,1,0.12,6.71,387.87,-1.21,25.11,373.51,-2.03,28.25
1,1,0.03,6.83,387.54,-1.29,25.04,373.12,-2.03,28.32
1,1,0.03,6.86,387.20,-1.37,24.96,372.73,-2.03,27.80
1,1,0.04,6.89,386.86,-1.43,24.98,372.34,-2.02,27.85
1,1,0.03,6.93,386.52,-1.50,25.17,371.96,-2.02,27.34
1,1,0.03,6.96,386.17,-1.56,25.49,371.58,-2.02,27.40
1,1,0.12,7.00,385.82,-1.61,25.93,371.20,-2.02,26.90
1,1,0.03,7.12,385.45,-1.66,26.46,370.83,-2.01,26.96
1,1,0.03,7.16,385.09,-1.71,27.06,370.46,-2.01,26.48
1,1,0.03,7.19,384.71,-1.76,27.71,370.09,-2.01,26.56
1,1,0.03,7.22,384.32,-1.80,28.39,369.73,-2.01,26.09
1,1,0.03,7.26,383.92,-1.84,29.10,369.36,-2.01,26.17
1,1,0.03,7.29,383.51,-1.88,29.83,369.00,-2.01,25.70
1,1,0.14,7.33,383.09,-1.91,30.51,368.65,-2.00,25.79
1,1,0.03,7.46,382.67,-1.94,30.89,368.29,-2.00,25.32
1,1,0.03,7.50,382.24,-1.97,30.97,367.94,-2.00,25.42
1,1,0.03,7.53,381.81,-1.99,30.97,367.59,-2.00,24.95
1,1,0.03,7.57,381.38,-2.02,31.06,367.24,-2.00,25.06
1,1,0.03,7.60,380.95,-2.03,31.30,366.90,-2.00,24.59
1,1,0.12,7.63,380.51,-2.05,31.67,366.56,-2.00,24.70
1,1,0.03,7.76,380.07,-2.07,32.14,366.22,-2.00,24.23
1,1,0.03,7.79,379.62,-2.08,32.53,365.88,-2.00,24.35
1,1,0.03,7.82,379.16,-2.09,32.65,365.54,-2.00,23.88
1,1,0.03,7.86,378.71,-2.10,32.57,365.21,-2.00,24.00
1,1,0.03,7.89,378.26,-2.10,32.46,364.88,-2.00,23.54
1,1,0.03,7.92,377.81,-2.11,32.46,364.55,-2.00,23.66
1,1,0.14,7.96,377.36,-2.11,32.63,364.23,-2.00,23.19
1,1,0.03,8.10,376.90,-2.11,32.95,363.91,-2.00,23.32
1,1,0.03,8.13,376.44,-2.11,33.30,363.59,-2.00,22.86
1,1,0.03,8.17,375.98,-2.11,33.34,363.27,-2.00,22.99
1,1,0.03,8.20,375.51,-2.11,33.16,362.95,-2.00,22.52
1,1,0.03,8.24,375.06,-2.11,33.00,362.64,-2.00,22.66
1,1,0.13,8.27,374.60,-2.11,32.97,362.33,-2.00,22.20
1,1,0.03,8.40,374.14,-2.10,33.12,362.02,-2.00,22.34
1,1,0.03,8.43,373.68,-2.10,33.41,361.71,-2.00,21.87
1,1,0.03,8.46,373.21,-2.10,33.67,361.41,-2.00,22.02
1,1,0.03,8.50,372.74,-2.09,33.61,361.10,-2.00,21.56
1,1,0.03,8.53,372.28,-2.09,33.42,360.80,-2.00,21.70
1,1,0.03,8.56,371.82,-2.08,33.24,360.51,-2.00,21.24
1,1,0.14,8.60,371.35,-2.07,33.20,360.21,-2.00,21.40
1,1,0.03,8.74,370.89,-2.07,33.34,359.92,-2.00,20.93
1,1,0.03,8.78,370.43,-2.06,33.62,359.63,-1.99,21.09
1,1,0.04,8.81,369.96,-2.06,33.88,359.34,-1.99,20.63
1,1,0.03,8.85,369.49,-2.05,33.81,359.05,-1.99,20.79
1,1,0.03,8.88,369.02,-2.05,33.48,358.76,-2.00,20.33
1,1,0.03,8.91,368.56,-2.04,32.95,358.48,-2.00,20.50
1,1,0.14,8.95,368.11,-2.04,32.30,358.20,-2.00,20.04
1,1,0.03,9.09,367.67,-2.03,31.55,357.92,-2.00,20.20
1,1,0.03,9.12,367.23,-2.03,30.75,357.64,-2.00,19.75
1,1,0.03,9.16,366.81,-2.02,29.91,357.37,-2.00,19.92
1,1,0.03,9.19,366.41,-2.02,29.06,357.09,-2.00,19.46
1,1,0.03,9.22,366.01,-2.01,28.19,356.82,-2.00,19.64
1,1,0.03,9.26,365.63,-2.01,27.33,356.55,-2.00,19.18
1,1,0.14,9.29,365.25,-2.01,26.47,356.29,-2.00,19.36
1,1,0.03,9.43,364.89,-2.00,26.13,356.02,-2.00,18.90
1,1,0.03,9.46,364.53,-2.00,25.81,355.76,-2.00,19.08
1,1,0.03,9.49,364.18,-2.00,23.91,355.49,-2.00,18.63
1,1,0.03,9.53,363.87,-2.00,22.36,355.23,-2.00,18.81
1,1,0.03,9.56,363.57,-2.00,21.27,354.98,-2.00,18.36
1,1,0.03,9.60,363.28,-2.00,20.54,354.72,-2.00,18.55
1,1,0.14,9.63,363.00,-2.00,20.00,354.47,-2.00,18.09
1,1,0.03,9.77,362.72,-1.99,19.61,354.21,-2.00,18.33
1,1,0.03,9.80,362.45,-1.99,19.35,353.96,-2.00,18.09
1,1,0.03,9.84,362.18,-1.99,19.19,353.71,-2.00,18.37
1,1,0.03,9.87,361.92,-1.99,19.05,353.47,-2.00,15.84
1,1,0.03,9.90,361.65,-1.99,18.78,353.26,-2.00,14.84
1,1,0.03,9.94,361.40,-1.99,18.40,353.06,-2.00,14.76
1,1,0.13,9.97,361.15,-1.99,17.53,352.85,-2.00,14.86
1,1,0.03,10.11,360.94,-1.99,14.64,352.64,-2.00,15.02
1,1,0.03,10.14,360.73,-1.99,15.32,352.43,-2.00,15.36
1,1,0.03,10.17,360.51,-1.99,15.68,352.21,-2.00,15.71
1,1,0.03,10.21,360.29,-1.99,15.53,351.99,-2.00,16.16
1,1,0.03,10.24,360.08,-1.99,15.27,351.76,-2.00,16.60
1,1,0.03,10.27,359.87,-1.99,15.13,351.53,-2.00,17.04
1,1,0.13,10.31,359.66,-1.99,15.29,351.29,-2.00,17.28
1,1,0.03,10.44,359.44,-1.99,15.72,351.05,-2.00,17.20
1,1,0.03,10.47,359.22,-1.99,16.24,350.81,-2.00,16.89
1,1,0.03,10.50,358.99,-1.99,16.47,350.58,-2.00,16.62
1,1,0.03,10.54,358.76,-1.99,16.43,350.35,-2.00,16.39
1,1,0.03,10.57,358.53,-1.99,16.38,350.13,-2.00,16.21
1,1,0.03,10.60,358.31,-1.99,16.53,349.90,-2.00,16.01
1,1,0.13,10.64,358.07,-1.99,16.84,349.68,-2.00,15.85
1,1,0.03,10.77,357.84,-1.99,16.77,349.46,-2.00,15.66
1,1,0.03,10.80,357.61,-1.99,16.49,349.25,-2.00,15.55
1,1,0.03,10.83,357.38,-1.99,16.34,349.03,-2.00,15.41
1,1,0.03,10.87,357.15,-1.99,16.49,348.82,-2.00,15.35
1,1,0.03,10.90,356.92,-1.99,16.71,348.61,-2.00,15.23
1,1,0.03,10.93,356.69,-1.99,16.56,348.40,-2.00,15.18
1,1,0.13,10.97,356.46,-1.99,16.29,348.19,-2.00,15.06
1,1,0.03,11.09,356.24,-1.99,16.15,347.98,-2.00,15.02
1,1,0.03,11.13,356.01,-1.99,16.30,347.77,-2.00,14.99
1,1,0.03,11.16,355.78,-1.99,16.52,347.56,-2.00,15.17
1,1,0.04,11.19,355.56,-1.99,16.37,347.35,-2.00,15.41
1,1,0.03,11.23,355.33,-1.99,16.11,347.13,-2.00,15.79
1,1,0.03,11.27,355.11,-1.99,15.97,346.91,-2.00,16.18
1,1,0.12,11.30,354.89,-1.99,16.12,346.68,-2.00,16.67
1,1,0.03,11.42,354.66,-1.99,16.36,346.44,-2.00,17.16
1,1,0.03,11.45,354.43,-1.99,16.22,346.20,-2.00,17.71
1,1,0.03,11.48,354.21,-1.99,15.97,345.95,-2.00,18.23
1,1,0.04,11.52,353.99,-2.00,15.82,345.69,-2.00,18.98
1,1,0.03,11.56,353.77,-2.00,15.98,345.42,-2.00,19.19
1,1,0.04,11.59,353.54,-2.00,16.41,345.15,-2.00,20.14
1,1,0.11,11.63,353.31,-2.00,16.99,344.87,-2.00,20.46
1,1,0.03,11.74,353.07,-2.00,17.52,344.58,-2.00,20.86
1,1,0.03,11.77,352.82,-2.00,17.69,344.29,-2.00,20.63
1,1,0.03,11.81,352.58,-2.00,17.53,344.00,-2.00,20.98
1,1,0.04,11.84,352.34,-2.00,17.43,343.71,-2.00,20.69
1,1,0.03,11.88,352.09,-2.00,17.62,343.42,-2.00,21.48
1,1,0.03,11.91,351.85,-2.00,18.05,343.12,-2.00,21.71
1,1,0.12,11.94,351.59,-2.00,18.63,342.81,-2.00,22.57
1,1,0.03,12.06,351.33,-2.00,18.93,342.50,-2.00,22.79
1,1,0.03,12.09,351.07,-2.00,18.66,342.17,-2.00,23.60
1,1,0.03,12.13,350.81,-2.00,18.66,341.84,-2.00,23.80
1,1,0.03,12.16,350.55,-2.00,18.65,341.51,-2.00,24.58
1,1,0.03,12.20,350.29,-2.00,18.92,341.16,-2.00,24.78
1,1,0.03,12.23,350.02,-2.00,19.15,340.81,-2.00,25.56
1,1,0.11,12.26,349.75,-2.00,19.64,340.45,-2.00,25.76
1,1,0.03,12.38,349.48,-2.00,19.92,340.09,-2.00,26.53
1,1,0.03,12.41,349.20,-2.00,19.92,339.72,-2.00,26.74
1,1,0.03,12.44,348.93,-2.00,19.88,339.34,-2.00,27.50
1,1,0.04,12.47,348.63,-2.00,22.20,338.96,-2.00,27.72
1,1,0.03,12.51,348.30,-2.00,24.15,338.57,-2.00,28.47
1,1,0.03,12.54,347.96,-2.00,25.11,338.17,-2.00,28.67
1,1,0.11,12.58,347.61,-2.00,24.98,337.77,-2.00,29.30
1,1,0.03,12.69,347.27,-2.00,24.74,337.36,-2.00,29.33
1,1,0.03,12.72,346.93,-2.00,24.51,336.95,-2.01,29.77
1,1,0.03,12.76,346.59,-2.00,24.46,336.54,-2.01,29.61
1,1,0.03,12.79,346.25,-2.00,24.53,336.12,-2.01,29.89
1,1,0.03,12.82,345.90,-2.00,24.83,335.71,-2.01,29.61
1,1,0.03,12.86,345.56,-2.00,25.19,335.30,-2.01,29.78
1,1,0.11,12.89,345.20,-2.00,25.71,334.89,-2.01,29.44
1,1,0.03,13.00,344.84,-2.00,26.26,334.48,-2.01,29.58
1,1,0.03,13.03,344.47,-2.00,26.92,334.07,-2.01,29.21
1,1,0.03,13.07,344.09,-2.00,27.57,333.66,-2.01,29.36
1,1,0.03,13.10,343.70,-2.00,28.29,333.26,-2.01,29.01
1,1,0.03,13.14,343.30,-2.00,29.00,332.85,-2.01,29.18
1,1,0.03,13.17,342.89,-2.00,29.64,332.45,-2.01,28.87
1,1,0.11,13.20,342.48,-2.00,29.84,332.05,-2.01,29.08
1,1,0.03,13.31,342.07,-2.00,29.81,331.65,-2.01,28.81
1,1,0.03,13.35,341.65,-2.00,29.77,331.25,-2.01,29.06
1,1,0.03,13.38,341.24,-2.00,29.84,330.84,-2.01,28.82
1,1,0.03,13.41,340.82,-2.00,30.06,330.44,-2.01,29.11
1,1,0.03,13.45,340.40,-2.00,30.41,330.04,-2.01,28.89
1,1,0.03,13.48,339.98,-2.00,30.68,329.63,-2.01,29.18
1,1,0.11,13.51,339.55,-2.00,30.63,329.23,-2.01,28.96
1,1,0.03,13.62,339.13,-2.00,30.45,328.83,-2.01,29.25
1,1,0.03,13.65,338.71,-2.00,30.30,328.42,-2.01,29.03
1,1,0.03,13.69,338.29,-2.00,30.27,328.02,-2.01,29.30
1,1,0.03,13.72,337.86,-2.00,30.43,327.61,-2.01,29.06
1,1,0.03,13.76,337.44,-2.01,30.59,327.21,-2.01,29.32
1,1,0.03,13.79,337.02,-2.01,30.49,326.80,-2.01,29.06
1,1,0.10,13.82,336.59,-2.01,30.27,326.39,-2.01,29.31
1,1,0.03,13.93,336.18,-2.01,30.10,325.99,-2.01,29.05
1,1,0.03,13.96,335.76,-2.01,30.05,325.58,-2.01,29.29
1,1,0.03,13.99,335.34,-2.01,30.20,325.18,-2.01,29.02
1,1,0.03,14.03,334.92,-2.01,30.34,324.77,-2.01,29.26
1,1,0.04,14.06,334.50,-2.01,30.23,324.37,-2.01,29.00
1,1,0.03,14.10,334.08,-2.01,30.01,323.97,-2.01,29.24
1,1,0.10,14.13,333.67,-2.01,29.83,323.56,-2.01,28.98
1,1,0.03,14.23,333.25,-2.02,29.78,323.16,-2.01,29.23
1,1,0.03,14.27,332.84,-2.02,29.93,322.75,-2.01,28.98
1,1,0.03,14.30,332.42,-2.03,30.21,322.35,-2.01,29.23
1,1,0.03,14.33,332.00,-2.04,30.62,321.95,-2.01,28.98
1,1,0.03,14.37,331.57,-2.04,30.97,321.54,-2.01,29.24
1,1,0.03,14.40,331.14,-2.04,30.98,321.14,-2.01,28.99
1,1,0.10,14.43,330.71,-2.04,30.71,320.73,-2.01,29.24
1,1,0.03,14.54,330.29,-2.04,30.27,320.33,-2.01,28.99
1,1,0.03,14.57,329.87,-2.05,29.81,319.92,-2.02,29.25
1,1,0.03,14.60,329.46,-2.05,29.44,319.52,-2.02,29.00
1,1,0.03,14.64,329.05,-2.05,29.25,319.11,-2.02,29.26
1,1,0.03,14.67,328.65,-2.05,29.27,318.71,-2.02,29.01
1,1,0.03,14.71,328.24,-2.05,29.41,318.30,-2.02,29.26
1,1,0.11,14.74,327.83,-2.04,29.35,317.90,-2.02,29.01
1,1,0.03,14.85,327.42,-2.04,29.10,317.50,-2.02,29.26
1,1,0.03,14.88,327.02,-2.04,28.90,317.09,-2.02,29.00
1,1,0.03,14.91,326.62,-2.04,28.81,316.69,-2.02,29.26
1,1,0.03,14.95,326.22,-2.04,28.93,316.28,-2.02,29.00
1,1,0.03,14.98,325.82,-2.04,29.13,315.88,-2.02,29.25
1,1,0.03,15.01,325.41,-2.04,29.12,315.47,-2.02,29.00
1,1,0.10,15.05,325.01,-2.04,28.91,315.07,-2.02,29.25
1,1,0.03,15.15,324.61,-2.03,28.75,314.66,-2.02,29.00
1,1,0.03,15.19,324.21,-2.03,28.70,314.26,-2.02,29.25
1,1,0.03,15.22,323.81,-2.03,28.85,313.85,-2.02,29.00
1,1,0.03,15.25,323.41,-2.03,29.08,313.45,-2.02,29.25
1,1,0.04,15.29,323.00,-2.03,29.10,313.05,-2.02,29.00
1,1,0.03,15.33,322.60,-2.03,28.90,312.64,-2.02,29.25
1,1,0.10,15.36,322.20,-2.03,28.75,312.24,-2.02,29.00
1,1,0.03,15.46,321.80,-2.02,28.71,311.83,-2.02,29.25
1,1,0.03,15.49,321.40,-2.02,28.87,311.43,-2.02,29.00
1,1,0.03,15.52,321.00,-2.02,29.11,311.02,-2.02,29.25
1,1,0.03,15.55,320.59,-2.02,29.13,310.62,-2.02,29.00
1,1,0.03,15.59,320.19,-2.02,28.93,310.21,-2.02,29.25
1,1,0.03,15.62,319.79,-2.02,28.78,309.81,-2.02,29.00
1,1,0.11,15.66,319.39,-2.02,28.74,309.40,-2.02,29.25
1,1,0.03,15.76,318.99,-2.02,28.90,309.00,-2.02,29.00
1,1,0.03,15.80,318.59,-2.02,29.14,308.60,-2.02,29.25
1,1,0.03,15.83,318.18,-2.02,29.16,308.19,-2.02,29.00
1,1,0.03,15.86,317.78,-2.02,28.96,307.79,-2.02,29.25
1,1,0.03,15.90,317.38,-2.02,28.81,307.38,-2.02,29.00
1,1,0.03,15.93,316.98,-2.02,28.77,306.98,-2.02,29.25
1,1,0.10,15.96,316.58,-2.02,28.93,306.57,-2.02,29.00
1,1,0.03,16.07,316.17,-2.02,29.17,306.17,-2.02,29.25
1,1,0.03,16.10,315.77,-2.02,29.19,305.76,-2.02,29.00
1,1,0.03,16.13,315.36,-2.02,28.99,305.36,-2.02,29.25
1,1,0.03,16.16,314.96,-2.02,28.84,304.96,-2.02,29.00
1,1,0.03,16.20,314.56,-2.02,28.80,304.55,-2.02,29.25
1,1,0.03,16.23,314.16,-2.02,28.96,304.15,-2.02,29.00
1,1,0.10,16.26,313.76,-2.02,29.20,303.74,-2.02,29.25
1,1,0.03,16.37,313.35,-2.02,29.34,303.34,-2.02,29.00
1,1,0.03,16.40,312.94,-2.02,29.21,302.93,-2.02,29.25
1,1,0.03,16.43,312.54,-2.02,28.95,302.53,-2.02,29.00
1,1,0.03,16.47,312.14,-2.02,28.72,302.12,-2.02,29.25
1,1,0.03,16.50,311.74,-2.02,28.65,301.72,-2.03,29.00
1,1,0.03,16.54,311.34,-2.02,28.75,301.31,-2.03,29.25
1,1,0.10,16.57,310.94,-2.02,29.02,300.91,-2.03,29.00
1,1,0.03,16.67,310.54,-2.02,29.25,300.51,-2.03,29.25
1,1,0.03,16.70,310.13,-2.02,29.22,300.10,-2.03,29.00
1,1,0.03,16.74,309.73,-2.02,29.05,299.70,-2.03,29.25
1,1,0.03,16.77,309.32,-2.02,28.92,299.29,-2.03,29.00
1,1,0.03,16.80,308.92,-2.02,28.90,298.89,-2.03,29.25
1,1,0.03,16.84,308.52,-2.02,29.08,298.48,-2.03,29.00
1,1,0.10,16.87,308.11,-2.02,29.32,298.08,-2.03,29.25
1,1,0.03,16.97,307.71,-2.02,29.35,297.67,-2.03,29.00
1,1,0.03,17.01,307.30,-2.02,29.16,297.27,-2.03,29.25
1,1,0.03,17.04,306.90,-2.02,29.01,296.87,-2.03,29.00
1,1,0.03,17.07,306.49,-2.02,28.97,296.46,-2.03,29.25
1,1,0.04,17.11,306.09,-2.02,29.13,296.06,-2.03,29.00
1,1,0.03,17.15,305.68,-2.02,29.37,295.65,-2.03,29.25
1,1,0.09,17.18,305.28,-2.02,29.39,295.25,-2.03,29.00
1,1,0.03,17.27,304.87,-2.02,29.19,294.84,-2.03,29.25
1,1,0.03,17.30,304.47,-2.02,29.04,294.44,-2.03,29.00
1,1,0.03,17.34,304.06,-2.02,29.00,294.03,-2.03,29.25
1,1,0.03,17.37,303.66,-2.02,29.16,293.63,-2.03,29.00
1,1,0.04,17.40,303.25,-2.02,29.40,293.22,-2.03,29.25
1,1,0.03,17.44,302.84,-2.02,29.42,292.82,-2.03,29.00
1,1,0.09,17.48,302.44,-2.02,29.21,292.42,-2.03,29.25
1,1,0.03,17.57,302.03,-2.02,29.06,292.01,-2.03,29.00
1,1,0.03,17.60,301.63,-2.02,29.02,291.61,-2.03,29.25
1,1,0.03,17.64,301.22,-2.02,29.18,291.20,-2.03,29.00
